UNIQUE_ID,AGE,EDUCATION,EDUCATION-NUM,MARITAL_STATUS,OCCUPATION,RELATIONSHIP,RACE,SEX,NATIVE_COUNTRY
7928,46,Masters,14,Widowed,Prof-specialty,Not-in-family,White,Female,United-States
6050,24,11th,7,Divorced,Sales,Unmarried,White,Female,United-States
1479,32,Bachelors,13,Divorced,Exec-managerial,Unmarried,White,Female,Canada
26754,55,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States
14034,29,Some-college,10,Married-civ-spouse,Other-service,Husband,White,Male,United-States
14967,29,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,United-States
6986,56,7th-8th,4,Divorced,Transport-moving,Unmarried,White,Male,United-States
27590,36,Bachelors,13,Never-married,Tech-support,Not-in-family,White,Male,United-States
12034,34,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States
13825,20,HS-grad,9,Never-married,Sales,Not-in-family,White,Female,United-States
26453,49,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States
7346,54,Bachelors,13,Married-civ-spouse,Transport-moving,Husband,White,Male,United-States
14548,21,HS-grad,9,Never-married,Other-service,Unmarried,Black,Female,United-States
11415,66,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,Philippines
419,62,HS-grad,9,Widowed,Other-service,Not-in-family,White,Female,United-States
11629,27,HS-grad,9,Never-married,Sales,Own-child,White,Male,United-States
2587,55,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,United-States
16865,31,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States
12918,48,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,United-States
9232,49,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Male,United-States
10724,52,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,Poland
9999,65,Some-college,10,Widowed,Other-service,Unmarried,White,Female,United-States
3552,25,Assoc-acdm,12,Never-married,Adm-clerical,Own-child,White,Female,United-States
4126,20,Some-college,10,Never-married,Exec-managerial,Not-in-family,Black,Male,United-States
10535,39,HS-grad,9,Divorced,Adm-clerical,Unmarried,Black,Female,United-States
5608,18,11th,7,Never-married,Sales,Own-child,White,Female,United-States
2511,36,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,United-States
3625,31,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,United-States
704,35,Assoc-acdm,12,Never-married,Farming-fishing,Not-in-family,White,Male,United-States
22423,28,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,White,Female,United-States
11931,48,Some-college,10,Never-married,Exec-managerial,Not-in-family,White,Female,Ireland
18562,42,10th,6,Married-civ-spouse,Craft-repair,Own-child,Other,Male,United-States
13285,39,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States
1025,32,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,United-States
5845,27,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,United-States
5908,76,10th,6,Married-civ-spouse,,Husband,White,Male,United-States
4307,64,Bachelors,13,Divorced,Sales,Not-in-family,White,Female,United-States
5623,39,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,United-States
12044,42,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States
13282,62,HS-grad,9,Married-civ-spouse,,Husband,White,Male,United-States
5190,44,1st-4th,2,Never-married,Other-service,Own-child,White,Male,United-States
7056,46,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States
3711,45,HS-grad,9,Married-civ-spouse,Sales,Wife,White,Female,United-States
22406,53,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States
8575,47,HS-grad,9,Divorced,Exec-managerial,Unmarried,White,Female,United-States
14905,23,Some-college,10,Never-married,Sales,Own-child,White,Female,United-States
8267,53,Masters,14,Never-married,Exec-managerial,Not-in-family,White,Female,United-States
9168,51,HS-grad,9,Never-married,Other-service,Not-in-family,Black,Male,Haiti
10808,45,Some-college,10,Widowed,Tech-support,Not-in-family,White,Female,United-States
4093,42,Bachelors,13,Married-spouse-absent,Tech-support,Own-child,Asian-Pac-Islander,Female,United-States
25412,33,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States
14469,27,HS-grad,9,Never-married,Sales,Not-in-family,White,Male,Puerto-Rico
8559,40,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States
23517,50,11th,7,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States
9623,40,Masters,14,Married-civ-spouse,Sales,Husband,White,Male,United-States
2844,43,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,United-States
25375,50,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,White,Male,
7445,20,Some-college,10,Never-married,Machine-op-inspct,Not-in-family,Asian-Pac-Islander,Female,
8081,24,Some-college,10,Never-married,Exec-managerial,Own-child,White,Male,United-States
1721,44,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States
8208,30,11th,7,Divorced,Handlers-cleaners,Own-child,White,Male,United-States
29526,45,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States
14578,47,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States
4214,33,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Female,United-States
1306,61,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,United-States
7652,35,Bachelors,13,Separated,Exec-managerial,Unmarried,White,Female,United-States
12616,43,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States
31814,43,Bachelors,13,Never-married,Sales,Unmarried,Black,Female,United-States
2206,42,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States
19168,56,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States
9877,61,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,United-States
8455,33,11th,7,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States
6796,22,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,United-States
9162,34,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States
1847,20,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,United-States
26829,51,Assoc-acdm,12,Married-civ-spouse,Sales,Husband,White,Male,United-States
24964,57,Some-college,10,Widowed,Adm-clerical,Unmarried,White,Female,United-States
3603,40,HS-grad,9,Divorced,Exec-managerial,Unmarried,White,Female,United-States
5116,44,Some-college,10,Divorced,Prof-specialty,Unmarried,White,Female,United-States
424,76,Masters,14,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States
10100,34,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Female,United-States
2357,20,HS-grad,9,Never-married,Other-service,Own-child,White,Female,United-States
10297,42,Assoc-acdm,12,Married-civ-spouse,Prof-specialty,Husband,Black,Male,United-States
3847,32,Bachelors,13,Divorced,,Unmarried,White,Female,United-States
9514,62,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States
18255,63,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States
2699,60,Assoc-acdm,12,Married-civ-spouse,Adm-clerical,Husband,White,Male,United-States
1835,64,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States
26896,34,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States
21640,37,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,United-States
4318,24,10th,6,Never-married,Sales,Not-in-family,White,Male,El-Salvador
16213,54,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States
5543,33,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,Black,Male,United-States
7777,44,HS-grad,9,Never-married,Other-service,Own-child,White,Female,United-States
1262,33,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,United-States
11750,17,10th,6,Never-married,Sales,Own-child,White,Female,United-States
5514,37,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,United-States
3059,48,10th,6,Married-civ-spouse,Farming-fishing,Husband,White,Male,United-States
10107,27,Bachelors,13,Married-civ-spouse,Protective-serv,Wife,Black,Female,United-States
20835,37,Prof-school,15,Married-civ-spouse,Prof-specialty,Wife,White,Female,United-States
11706,30,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States
6310,24,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,United-States
1354,28,Some-college,10,Never-married,Transport-moving,Not-in-family,White,Male,United-States
603,58,Some-college,10,Divorced,Other-service,Unmarried,White,Female,France
3211,45,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States
7896,48,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States
9829,28,HS-grad,9,Never-married,Handlers-cleaners,Own-child,Black,Female,United-States
19433,55,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States
15786,51,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,United-States
14912,52,10th,6,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States
4620,35,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,United-States
1504,42,HS-grad,9,Divorced,,Unmarried,Black,Female,United-States
11361,78,7th-8th,4,Married-civ-spouse,,Husband,White,Male,Portugal
10458,50,Some-college,10,Divorced,Other-service,Not-in-family,White,Female,United-States
13206,34,HS-grad,9,Never-married,Prof-specialty,Unmarried,Black,Female,United-States
14781,46,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States
15209,53,11th,7,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,United-States
10003,37,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States
31506,29,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States
6010,32,Some-college,10,Never-married,Machine-op-inspct,Own-child,Black,Female,United-States
13926,26,Bachelors,13,Never-married,Exec-managerial,Not-in-family,Black,Male,
10840,56,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States
7414,21,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,United-States
4995,38,HS-grad,9,Never-married,Farming-fishing,Not-in-family,White,Male,United-States
4137,28,10th,6,Divorced,Other-service,Not-in-family,White,Female,United-States
11485,39,Some-college,10,Never-married,Craft-repair,Own-child,Black,Male,United-States
4158,46,Assoc-acdm,12,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States
22140,23,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,United-States
1419,48,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States
18139,40,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Black,Male,United-States
2742,27,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,United-States
21246,48,HS-grad,9,Married-civ-spouse,,Husband,White,Male,United-States
6398,70,HS-grad,9,Divorced,Other-service,Not-in-family,White,Female,United-States
13421,54,HS-grad,9,Married-civ-spouse,,Husband,White,Male,United-States
1631,40,10th,6,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,United-States
4438,34,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States
3995,62,Some-college,10,Married-civ-spouse,,Wife,White,Female,United-States
10203,20,Some-college,10,Never-married,Protective-serv,Own-child,White,Male,Germany
4892,32,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,United-States
1439,38,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States
5500,50,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States
838,56,HS-grad,9,Widowed,Other-service,Unmarried,Black,Female,United-States
6179,23,12th,8,Never-married,Other-service,Not-in-family,White,Female,United-States
6198,58,HS-grad,9,Divorced,Adm-clerical,Unmarried,Black,Female,United-States
4663,25,Assoc-voc,11,Never-married,Sales,Not-in-family,White,Male,United-States
26306,53,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States
13288,19,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male,United-States
12702,38,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States
6558,47,10th,6,Divorced,Sales,Unmarried,White,Female,United-States
1099,39,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States
10093,64,HS-grad,9,Widowed,Priv-house-serv,Not-in-family,White,Female,United-States
27719,39,Assoc-voc,11,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,United-States
13091,76,10th,6,Married-civ-spouse,,Husband,White,Male,United-States
2084,60,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States
8042,51,Some-college,10,Divorced,,Unmarried,White,Female,United-States
14085,44,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,United-States
4942,60,HS-grad,9,Separated,Sales,Not-in-family,White,Female,United-States
13450,32,Assoc-voc,11,Never-married,Exec-managerial,Not-in-family,White,Female,United-States
10659,28,1st-4th,2,Never-married,Farming-fishing,Unmarried,White,Male,Mexico
12728,27,HS-grad,9,Never-married,Sales,Not-in-family,White,Female,United-States
31583,47,Assoc-acdm,12,Never-married,Farming-fishing,Other-relative,White,Male,United-States
14754,33,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male,United-States
12925,26,Assoc-voc,11,Divorced,Sales,Own-child,White,Female,United-States
15929,44,HS-grad,9,Married-civ-spouse,Craft-repair,Wife,White,Female,United-States
21697,38,HS-grad,9,Married-civ-spouse,Sales,Wife,White,Female,United-States
11612,90,HS-grad,9,Never-married,Other-service,Own-child,White,Female,United-States
4881,39,Bachelors,13,Separated,Craft-repair,Own-child,White,Male,United-States
13105,44,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States
2803,18,11th,7,Never-married,Other-service,Own-child,White,Male,United-States
16923,48,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States
17828,35,Assoc-acdm,12,Divorced,Craft-repair,Unmarried,White,Male,United-States
303,42,Some-college,10,Never-married,Prof-specialty,Not-in-family,White,Female,United-States
510,41,Some-college,10,Divorced,Other-service,Not-in-family,Black,Female,United-States
1587,25,HS-grad,9,Never-married,Other-service,Own-child,White,Female,United-States
5909,39,Some-college,10,Divorced,Sales,Unmarried,White,Female,United-States
1892,47,9th,5,Never-married,Other-service,Unmarried,White,Female,United-States
9524,50,Some-college,10,Divorced,Adm-clerical,Not-in-family,Black,Female,United-States
14617,43,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States
11302,26,HS-grad,9,Never-married,Adm-clerical,Not-in-family,Black,Male,United-States
3397,76,HS-grad,9,Married-civ-spouse,,Husband,White,Male,Canada
9052,37,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,United-States
4986,34,HS-grad,9,Separated,Exec-managerial,Unmarried,White,Female,United-States
2001,65,7th-8th,4,Widowed,Farming-fishing,Unmarried,White,Female,United-States
32149,32,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States
12346,50,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,United-States
12079,34,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Asian-Pac-Islander,Male,United-States
27200,71,Bachelors,13,Married-civ-spouse,,Husband,White,Male,United-States
7562,29,HS-grad,9,Married-civ-spouse,Other-service,Wife,White,Female,United-States
18993,53,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States
3691,19,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Female,United-States
3003,42,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,United-States
11128,48,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States
8891,44,10th,6,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,United-States
25172,53,HS-grad,9,Married-civ-spouse,Tech-support,Husband,White,Male,France
25411,29,Prof-school,15,Never-married,Prof-specialty,Unmarried,White,Male,Germany
2813,39,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Female,United-States
10040,33,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,United-States
10525,60,Bachelors,13,Married-civ-spouse,,Husband,Black,Male,United-States
22678,48,Masters,14,Married-civ-spouse,Sales,Husband,White,Male,United-States
19564,48,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States
15364,73,Some-college,10,Never-married,Prof-specialty,Other-relative,White,Female,United-States
19240,45,11th,7,Divorced,Transport-moving,Not-in-family,White,Male,United-States
