UNIQUE_ID,EMPLOYER_TYPE,OCCUPATION,CAPITAL_GAIN,CAPITAL_LOSS,HOURS_PER_WEEK,INCOME
27345,Private,Prof-specialty,0,2547,40,>50K
3271,Self-emp-not-inc,Sales,0,0,60,<=50K
6431,Private,Exec-managerial,0,0,35,>50K
6243,Local-gov,Prof-specialty,0,0,20,>50K
22228,Self-emp-not-inc,Prof-specialty,7298,0,40,>50K
12811,Private,Sales,0,0,40,>50K
4003,Private,Other-service,0,0,40,<=50K
29247,Private,Exec-managerial,0,0,40,>50K
31236,Local-gov,Prof-specialty,0,0,40,>50K
10773,,,9386,0,30,>50K
21514,Self-emp-inc,Prof-specialty,15024,0,40,>50K
10246,Private,Transport-moving,0,0,40,<=50K
26588,Self-emp-not-inc,Exec-managerial,0,0,40,>50K
3589,Private,Prof-specialty,0,0,40,>50K
10028,Self-emp-not-inc,Prof-specialty,0,0,40,<=50K
29768,Private,Sales,0,0,45,>50K
20645,Self-emp-inc,Prof-specialty,0,0,45,>50K
23645,Self-emp-not-inc,Exec-managerial,0,0,45,>50K
10748,Private,Craft-repair,0,0,40,<=50K
32003,Local-gov,Prof-specialty,0,1887,40,>50K
13553,Private,Prof-specialty,0,0,40,<=50K
12707,Private,Priv-house-serv,0,0,40,<=50K
5046,Private,Sales,0,0,60,<=50K
2785,Federal-gov,Adm-clerical,0,0,40,<=50K
4052,Private,Tech-support,0,0,50,>50K
24434,Private,Prof-specialty,0,0,40,>50K
2335,Private,Prof-specialty,0,0,40,<=50K
1950,Private,Handlers-cleaners,0,0,40,<=50K
7072,Self-emp-not-inc,Sales,0,0,55,<=50K
3537,Self-emp-not-inc,Craft-repair,0,0,32,<=50K
3567,Private,Machine-op-inspct,0,0,40,<=50K
9747,Private,Prof-specialty,0,0,50,<=50K
29889,Private,Prof-specialty,0,0,55,>50K
12343,Private,Handlers-cleaners,0,0,40,<=50K
7477,Private,Other-service,0,0,36,>50K
9469,Private,Adm-clerical,0,0,50,<=50K
29841,Private,Prof-specialty,7688,0,50,>50K
7440,,,0,0,25,<=50K
12203,Local-gov,Prof-specialty,0,0,40,<=50K
13572,Private,Other-service,0,0,40,<=50K
11533,Private,Other-service,0,0,40,<=50K
9966,Private,Prof-specialty,0,0,40,>50K
12645,Private,Craft-repair,0,0,38,<=50K
28630,Local-gov,Prof-specialty,0,0,40,>50K
14556,Private,Adm-clerical,0,0,32,<=50K
8919,Private,Other-service,0,0,30,<=50K
8565,State-gov,Other-service,0,0,40,<=50K
5232,Private,Exec-managerial,0,0,35,<=50K
21868,Federal-gov,Adm-clerical,0,0,40,>50K
5299,Private,Adm-clerical,0,0,40,<=50K
11518,Private,Sales,1151,0,40,<=50K
6494,Private,Adm-clerical,0,0,40,<=50K
18352,Private,Sales,7688,0,45,>50K
12912,Private,Adm-clerical,0,0,39,<=50K
5815,State-gov,Other-service,0,0,40,<=50K
9531,Private,Other-service,0,0,60,<=50K
5460,Local-gov,Craft-repair,0,0,40,<=50K
13895,Self-emp-not-inc,Exec-managerial,0,0,50,<=50K
2613,,,3942,0,40,<=50K
3948,Private,Tech-support,0,0,40,>50K
1166,Private,Prof-specialty,0,1977,80,>50K
7490,Private,Transport-moving,0,0,40,<=50K
13785,Private,Machine-op-inspct,0,0,40,<=50K
27627,Private,Craft-repair,0,0,48,>50K
20943,Private,Adm-clerical,0,0,50,>50K
5141,Private,Craft-repair,0,0,40,<=50K
4100,Private,Sales,0,0,40,<=50K
32238,Self-emp-inc,Exec-managerial,0,2444,40,>50K
20462,Local-gov,Tech-support,0,0,42,>50K
16274,Private,Prof-specialty,99999,0,40,>50K
18998,Private,Craft-repair,7688,0,40,>50K
5836,Private,Machine-op-inspct,0,0,45,<=50K
2113,Local-gov,Prof-specialty,0,0,40,<=50K
7827,Private,Handlers-cleaners,0,0,24,<=50K
15912,Private,Prof-specialty,0,0,32,>50K
13790,Federal-gov,Adm-clerical,0,0,45,<=50K
8185,,,0,0,20,<=50K
16041,Private,Exec-managerial,3908,0,40,<=50K
5362,Private,Tech-support,0,0,40,<=50K
27292,Private,Exec-managerial,7688,0,50,>50K
14050,Local-gov,Prof-specialty,0,0,40,<=50K
11401,Private,Craft-repair,7688,0,50,>50K
6823,Private,Adm-clerical,0,2051,40,<=50K
27332,Private,Exec-managerial,8614,0,40,>50K
2826,Federal-gov,Prof-specialty,0,0,40,>50K
12853,Private,Sales,0,0,40,<=50K
13035,Local-gov,Craft-repair,0,0,40,<=50K
16570,Local-gov,Transport-moving,0,0,40,>50K
22271,Private,Exec-managerial,0,0,60,>50K
3926,Private,Farming-fishing,0,0,70,<=50K
2136,,,0,0,40,<=50K
5277,Private,Adm-clerical,0,0,40,<=50K
20355,Private,Exec-managerial,0,0,50,>50K
250,Local-gov,Adm-clerical,0,0,38,<=50K
1085,Private,Other-service,0,0,20,<=50K
4390,Self-emp-not-inc,Craft-repair,0,0,40,<=50K
3039,Self-emp-not-inc,Farming-fishing,0,0,40,<=50K
355,Self-emp-not-inc,Farming-fishing,0,0,40,>50K
31873,Private,Exec-managerial,0,0,55,>50K
2342,Private,Handlers-cleaners,0,0,40,>50K
6501,Private,Adm-clerical,0,0,73,<=50K
8378,Private,Craft-repair,0,0,40,>50K
29452,Self-emp-inc,Sales,0,0,40,>50K
3647,Private,Craft-repair,0,0,43,<=50K
31631,Local-gov,Prof-specialty,7298,0,40,>50K
6850,Private,Prof-specialty,0,0,65,<=50K
9551,Private,Craft-repair,0,0,45,<=50K
3193,Self-emp-inc,Exec-managerial,0,0,40,>50K
1458,Private,Sales,0,0,50,<=50K
15379,Self-emp-inc,Prof-specialty,99999,0,65,>50K
7030,Local-gov,Adm-clerical,0,0,25,<=50K
6868,Private,Farming-fishing,0,0,10,<=50K
21556,Private,Tech-support,4687,0,35,>50K
3850,Private,Exec-managerial,0,0,40,<=50K
7097,Private,Adm-clerical,0,0,40,<=50K
30973,Private,Craft-repair,0,0,48,>50K
24309,Local-gov,Exec-managerial,0,0,60,>50K
3425,Private,Adm-clerical,0,0,40,<=50K
9894,Private,Prof-specialty,0,0,48,>50K
1675,Private,Adm-clerical,0,0,40,<=50K
14651,Private,Exec-managerial,0,0,30,<=50K
9920,Local-gov,Prof-specialty,0,0,45,>50K
30619,Local-gov,Prof-specialty,0,0,46,>50K
10404,Private,Exec-managerial,0,0,44,<=50K
20398,Private,Prof-specialty,0,1977,45,>50K
765,Private,Prof-specialty,8614,0,40,>50K
5199,Local-gov,Protective-serv,0,0,40,>50K
1470,Private,Other-service,0,0,40,<=50K
15004,Private,Prof-specialty,0,0,40,<=50K
6527,Private,Other-service,0,0,18,<=50K
27224,Private,Exec-managerial,0,0,50,>50K
5162,Private,Craft-repair,0,0,45,>50K
8181,Private,Prof-specialty,0,0,45,<=50K
11598,Private,Adm-clerical,0,1579,42,<=50K
7415,Private,Priv-house-serv,0,1602,15,<=50K
14157,Private,Sales,0,0,40,>50K
28388,Private,Sales,7688,0,50,>50K
2619,Private,Craft-repair,0,0,40,<=50K
6536,Private,Sales,0,0,25,<=50K
11733,Private,Other-service,0,0,15,<=50K
10998,Private,Other-service,0,0,35,<=50K
1096,Private,Prof-specialty,0,0,45,<=50K
15978,Private,Prof-specialty,15024,0,45,>50K
8029,Private,Transport-moving,0,0,50,<=50K
17439,Private,Craft-repair,0,0,45,>50K
15838,Private,Exec-managerial,0,0,45,>50K
494,Private,Other-service,0,0,35,<=50K
29012,Private,Exec-managerial,0,0,40,>50K
691,,,0,0,40,<=50K
17817,,,0,0,40,>50K
9108,Private,Exec-managerial,0,0,45,>50K
28554,Private,Exec-managerial,7298,0,50,>50K
10686,Private,Adm-clerical,0,0,35,<=50K
13045,Self-emp-not-inc,Sales,20051,0,40,>50K
4487,Private,Adm-clerical,0,0,40,<=50K
29028,Private,Craft-repair,15024,0,50,>50K
13444,Private,Sales,0,0,55,<=50K
1941,Local-gov,Transport-moving,0,1579,40,<=50K
3547,Private,Craft-repair,0,0,40,<=50K
14414,Private,Sales,0,1902,45,>50K
1723,Private,Exec-managerial,0,0,40,<=50K
6743,Private,Prof-specialty,0,0,40,<=50K
7123,Private,Prof-specialty,0,0,36,>50K
24270,State-gov,Adm-clerical,0,0,50,>50K
5859,Private,Tech-support,0,0,36,<=50K
8558,Private,Prof-specialty,0,0,40,>50K
8955,Private,Other-service,0,0,10,<=50K
157,Private,Other-service,0,0,40,<=50K
14935,Private,Prof-specialty,0,0,50,>50K
10289,Self-emp-not-inc,Craft-repair,0,0,40,>50K
32281,Local-gov,Protective-serv,0,0,55,>50K
13755,State-gov,Exec-managerial,15024,0,40,>50K
13798,Private,Transport-moving,0,0,40,<=50K
19391,Self-emp-not-inc,Prof-specialty,0,0,50,>50K
9541,Private,Priv-house-serv,0,0,45,<=50K
12231,Private,Machine-op-inspct,0,0,40,<=50K
8322,,,0,0,40,<=50K
8320,Private,Adm-clerical,0,0,37,<=50K
130,Local-gov,Protective-serv,0,0,52,<=50K
2112,Private,Other-service,0,0,40,<=50K
7062,Private,Sales,0,0,40,>50K
8022,Private,Exec-managerial,0,0,40,<=50K
15748,Self-emp-not-inc,Sales,0,0,55,<=50K
5363,Private,Other-service,0,0,30,<=50K
20507,Private,Exec-managerial,0,0,60,>50K
2889,Self-emp-inc,Machine-op-inspct,0,0,60,<=50K
31575,Self-emp-inc,Craft-repair,0,0,40,>50K
8888,,,0,1602,20,<=50K
12451,,,0,0,20,<=50K
12996,Private,Machine-op-inspct,0,1719,32,<=50K
7529,Self-emp-not-inc,Prof-specialty,0,0,40,<=50K
12093,Local-gov,Prof-specialty,0,1672,50,<=50K
13794,Self-emp-not-inc,Sales,0,0,3,<=50K
21293,Private,Exec-managerial,0,0,40,>50K
5898,Self-emp-inc,Exec-managerial,0,0,60,>50K
3613,Private,Tech-support,0,0,40,>50K
2257,Self-emp-inc,Sales,0,0,50,>50K
5679,Private,Machine-op-inspct,0,0,40,<=50K
5936,Private,Prof-specialty,0,0,38,>50K
1333,Private,Craft-repair,0,0,45,<=50K
13652,,,0,0,30,<=50K
23403,Private,Exec-managerial,15024,0,40,>50K
25896,Private,Prof-specialty,0,2415,55,>50K
1435,Private,Prof-specialty,3674,0,16,<=50K
8651,Self-emp-not-inc,Farming-fishing,0,0,80,<=50K
27889,Private,Sales,0,0,50,>50K
9440,,,0,0,4,<=50K
14004,Self-emp-not-inc,Exec-managerial,0,0,35,<=50K
4747,Private,Handlers-cleaners,0,0,40,<=50K
24762,Private,Exec-managerial,15024,0,40,>50K
11827,Private,Machine-op-inspct,0,0,12,<=50K
11940,Private,Adm-clerical,0,0,40,<=50K
2662,Private,Exec-managerial,0,0,45,<=50K
30935,Private,Craft-repair,4386,0,38,>50K
9451,,,0,0,40,<=50K
10642,Private,Adm-clerical,0,0,40,<=50K
6267,Private,Protective-serv,0,0,32,<=50K
20193,Private,Prof-specialty,0,1887,40,>50K
3463,Private,Exec-managerial,0,0,40,<=50K
1103,Local-gov,Prof-specialty,0,0,60,<=50K
738,Self-emp-inc,Transport-moving,0,0,50,<=50K
13280,Private,Machine-op-inspct,0,0,40,<=50K
7821,Private,Exec-managerial,0,0,60,>50K
10895,Local-gov,Adm-clerical,0,0,40,<=50K
28462,Private,Exec-managerial,0,0,40,>50K
30249,Private,Exec-managerial,0,0,50,>50K
3101,Private,Craft-repair,0,0,60,<=50K
3088,Private,Craft-repair,0,0,40,<=50K
2130,Private,Exec-managerial,0,1485,40,>50K
14597,Private,Exec-managerial,0,0,40,<=50K
482,Private,Craft-repair,0,0,40,<=50K
11253,Private,Prof-specialty,0,0,55,>50K
16947,Private,Craft-repair,13550,0,60,>50K
14881,Private,Exec-managerial,0,1902,38,>50K
26737,Private,Adm-clerical,0,0,40,>50K
24042,Private,Craft-repair,0,0,50,>50K
12368,State-gov,Prof-specialty,0,0,40,<=50K
117,Private,Machine-op-inspct,0,0,40,<=50K
14201,Private,Adm-clerical,0,0,40,<=50K
8755,Private,Machine-op-inspct,0,0,40,<=50K
9093,Private,Adm-clerical,0,0,40,<=50K
30685,Private,Craft-repair,0,0,40,>50K
13597,Private,Sales,0,0,50,<=50K
8323,Private,Sales,4386,0,50,>50K
23954,Self-emp-not-inc,Machine-op-inspct,3103,0,40,>50K
21752,Self-emp-not-inc,Other-service,0,2415,40,>50K
15577,Private,Prof-specialty,0,0,50,>50K
29391,Private,Craft-repair,0,0,44,>50K
5038,Private,Adm-clerical,0,1740,20,<=50K
3798,Self-emp-not-inc,Exec-managerial,0,0,50,>50K
17254,Private,Exec-managerial,0,0,45,>50K
22803,Local-gov,Exec-managerial,0,0,40,>50K
14690,Private,Other-service,0,0,40,<=50K
5902,Private,Prof-specialty,0,0,45,<=50K
12802,Private,Handlers-cleaners,0,0,30,<=50K
24013,Private,Craft-repair,0,0,40,>50K
32618,Local-gov,Craft-repair,99999,0,40,>50K
18306,Private,Craft-repair,0,0,40,>50K
15109,Private,Tech-support,0,0,40,<=50K
402,Private,Transport-moving,0,0,45,>50K
4473,Private,Adm-clerical,0,0,40,<=50K
3923,Private,Craft-repair,0,0,60,<=50K
4261,Self-emp-not-inc,Craft-repair,0,0,60,<=50K
10774,Private,Prof-specialty,0,0,40,<=50K
24107,Private,Prof-specialty,8614,0,40,>50K
9095,Private,Handlers-cleaners,0,0,25,<=50K
1183,Local-gov,Protective-serv,0,0,40,>50K
15487,Private,Exec-managerial,15024,0,60,>50K
15331,State-gov,Prof-specialty,0,0,35,<=50K
8486,Private,Prof-specialty,0,0,36,<=50K
6430,Private,Craft-repair,0,0,40,>50K
289,State-gov,Prof-specialty,0,0,1,>50K
29046,Private,Prof-specialty,0,0,40,>50K
7144,Private,Sales,0,0,40,<=50K
11364,Private,Protective-serv,0,0,50,<=50K
9321,Private,Handlers-cleaners,0,0,40,<=50K
11402,Private,Transport-moving,0,0,40,<=50K
3393,Self-emp-not-inc,Exec-managerial,0,0,40,<=50K
8806,Private,Other-service,0,0,40,<=50K
8805,Local-gov,Prof-specialty,0,0,60,<=50K
7959,Local-gov,Protective-serv,0,0,48,<=50K
6340,Private,Sales,0,0,35,<=50K
4499,Private,Exec-managerial,0,0,40,<=50K
30366,Private,Prof-specialty,0,0,50,>50K
12660,Private,Prof-specialty,0,0,40,>50K
11453,Private,Machine-op-inspct,0,0,40,<=50K
13830,Private,Machine-op-inspct,0,0,44,>50K
9572,Private,Craft-repair,0,0,50,<=50K
6713,Private,Handlers-cleaners,0,0,39,<=50K
19822,Local-gov,Prof-specialty,0,0,45,>50K
5715,Private,Farming-fishing,0,0,40,<=50K
15341,Private,Craft-repair,0,0,40,<=50K
4709,Local-gov,Other-service,0,0,25,<=50K
173,Private,Machine-op-inspct,0,0,40,<=50K
15448,Private,Farming-fishing,0,0,40,<=50K
404,Private,Adm-clerical,0,0,40,<=50K
1888,Private,Adm-clerical,0,0,40,<=50K
133,Federal-gov,Adm-clerical,0,0,40,<=50K
1160,Self-emp-not-inc,Exec-managerial,0,0,35,<=50K
13466,Private,Exec-managerial,0,1902,55,>50K
466,Self-emp-not-inc,Sales,0,0,45,<=50K
12677,Self-emp-not-inc,Prof-specialty,0,0,60,<=50K
11924,Local-gov,Protective-serv,0,0,40,>50K
8918,State-gov,Handlers-cleaners,0,0,19,<=50K
2008,Private,Transport-moving,0,0,35,<=50K
6333,Private,Prof-specialty,20051,0,60,>50K
10370,Private,Prof-specialty,0,0,40,<=50K
2845,Private,Machine-op-inspct,0,0,40,<=50K
13543,Private,Sales,0,0,50,<=50K
13933,Private,Adm-clerical,0,0,20,<=50K
27023,Private,Prof-specialty,0,0,50,>50K
5826,Private,Machine-op-inspct,0,0,40,<=50K
2563,Private,Protective-serv,0,0,40,<=50K
30305,Private,Prof-specialty,0,2415,90,>50K
7708,Private,Adm-clerical,0,0,40,<=50K
519,State-gov,Transport-moving,0,0,40,<=50K
5292,Private,Exec-managerial,15024,0,45,>50K
14300,Private,Handlers-cleaners,0,0,40,<=50K
4808,Private,Other-service,0,0,20,<=50K
2017,Local-gov,Protective-serv,0,0,46,<=50K
13626,Local-gov,Prof-specialty,0,0,40,<=50K
30452,Private,Tech-support,0,0,40,>50K
7571,Private,Other-service,0,0,40,<=50K
1623,Private,Farming-fishing,0,0,40,<=50K
1668,Local-gov,Craft-repair,0,0,40,<=50K
13503,Private,Exec-managerial,0,0,25,<=50K
22325,,,4787,0,45,>50K
14564,Local-gov,Protective-serv,0,0,40,>50K
7500,Private,Other-service,0,0,35,<=50K
12421,Private,Tech-support,0,0,40,<=50K
31998,Private,Exec-managerial,0,2415,60,>50K
10081,Private,Adm-clerical,0,0,40,<=50K
17036,Private,Sales,0,0,40,>50K
3634,Private,Other-service,0,0,25,<=50K
5305,Private,Prof-specialty,0,0,50,<=50K
5856,Private,Transport-moving,3103,0,55,>50K
12874,Private,Prof-specialty,0,0,45,<=50K
31852,Private,Sales,0,0,40,>50K
13484,,,0,0,8,>50K
32050,Private,Exec-managerial,0,0,40,>50K
10579,Private,Exec-managerial,0,0,50,>50K
9511,Private,Adm-clerical,0,0,40,<=50K
12549,Private,Craft-repair,0,0,40,<=50K
7219,Private,Sales,0,0,6,<=50K
15945,Private,Adm-clerical,0,0,37,<=50K
14429,Private,Exec-managerial,0,0,50,<=50K
10625,Private,Other-service,0,0,25,<=50K
18432,Local-gov,Prof-specialty,0,0,60,>50K
9591,Private,Exec-managerial,0,0,44,>50K
26470,Private,Sales,0,0,50,>50K
15808,Self-emp-inc,Prof-specialty,0,0,60,>50K
3815,Private,Adm-clerical,0,0,20,<=50K
12302,Private,Prof-specialty,0,0,44,>50K
8530,Private,Prof-specialty,0,0,40,<=50K
23360,Private,Exec-managerial,7688,0,45,>50K
13000,Private,Exec-managerial,4386,0,60,<=50K
15270,Private,Sales,0,0,35,<=50K
21553,,,0,0,10,>50K
24710,Private,Exec-managerial,0,0,50,>50K
28787,Self-emp-not-inc,Transport-moving,0,0,40,>50K
14152,State-gov,Transport-moving,0,0,52,<=50K
13204,Private,Transport-moving,0,0,40,<=50K
10425,Private,Prof-specialty,0,0,40,>50K
31352,Private,Exec-managerial,0,0,50,>50K
359,Private,Craft-repair,0,0,40,<=50K
5864,Private,Prof-specialty,0,1977,50,>50K
3266,Private,Craft-repair,0,0,50,>50K
27385,Private,Prof-specialty,7298,0,40,>50K
8184,Private,Sales,0,0,50,>50K
5590,Self-emp-inc,Sales,0,0,45,>50K
10319,Private,Exec-managerial,15024,0,60,>50K
8872,Private,Other-service,5455,0,40,<=50K
9295,Private,Prof-specialty,0,0,39,<=50K
12097,Private,Exec-managerial,0,0,40,<=50K
6489,Private,Handlers-cleaners,594,0,30,<=50K
11021,Private,Transport-moving,0,0,40,<=50K
14370,Private,Other-service,0,0,40,<=50K
9368,Local-gov,Exec-managerial,0,0,40,>50K
12121,Self-emp-not-inc,Prof-specialty,0,0,50,>50K
5048,Federal-gov,Prof-specialty,0,0,40,<=50K
19993,Self-emp-inc,Exec-managerial,0,0,60,>50K
11915,Private,Sales,0,0,45,>50K
9506,Private,Tech-support,0,1602,16,<=50K
14814,Private,Prof-specialty,0,0,40,>50K
4372,,,0,0,40,<=50K
6919,State-gov,Adm-clerical,0,0,38,<=50K
21601,Private,Exec-managerial,0,2377,26,>50K
16384,Self-emp-not-inc,Sales,0,0,40,>50K
9864,Self-emp-not-inc,Prof-specialty,0,0,40,>50K
10029,Local-gov,Adm-clerical,0,0,55,<=50K
22417,Private,Prof-specialty,99999,0,40,>50K
2509,Private,Other-service,0,0,40,<=50K
4343,Private,Craft-repair,0,0,40,<=50K
15799,Private,Craft-repair,0,0,42,<=50K
3442,Private,Other-service,0,0,47,<=50K
4415,,,0,0,40,<=50K
13591,Private,Adm-clerical,0,0,50,<=50K
5428,Private,Exec-managerial,0,0,40,<=50K
10664,Federal-gov,Transport-moving,0,2051,40,<=50K
30830,Private,Exec-managerial,7688,0,40,>50K
19966,Self-emp-not-inc,Sales,7688,0,55,>50K
14745,Private,Adm-clerical,0,0,2,<=50K
1429,Private,Other-service,0,0,40,<=50K
116,Self-emp-not-inc,Farming-fishing,0,0,35,<=50K
11619,Private,Sales,2829,0,40,<=50K
4436,Private,Other-service,0,0,30,<=50K
27093,Private,Machine-op-inspct,0,0,42,>50K
19576,Private,Tech-support,0,0,45,>50K
11132,Private,Transport-moving,0,0,20,<=50K
5291,Private,Other-service,0,0,16,<=50K
14037,Federal-gov,Adm-clerical,0,0,36,<=50K
4880,Private,Exec-managerial,15024,0,50,>50K
13873,Private,Sales,0,0,40,<=50K
29451,Self-emp-not-inc,Exec-managerial,9386,0,12,>50K
7300,Private,Tech-support,0,0,40,<=50K
13389,Private,Exec-managerial,0,0,60,>50K
5324,Private,Exec-managerial,0,0,45,>50K
11178,Private,Exec-managerial,7688,0,65,>50K
11537,Private,Sales,0,0,18,<=50K
31984,Self-emp-inc,Exec-managerial,0,0,50,>50K
1261,Private,Transport-moving,0,0,40,<=50K
2044,Local-gov,Adm-clerical,0,0,25,<=50K
6388,Private,Exec-managerial,0,0,40,<=50K
11378,Private,Transport-moving,0,0,50,<=50K
1858,,,0,0,40,<=50K
14989,Private,Handlers-cleaners,0,0,30,<=50K
14220,Private,Prof-specialty,14084,0,50,>50K
2806,Local-gov,Handlers-cleaners,0,0,50,<=50K
9313,State-gov,Adm-clerical,0,0,40,>50K
11001,Private,Machine-op-inspct,0,0,40,<=50K
6912,Private,Prof-specialty,0,0,60,<=50K
2450,Private,Exec-managerial,0,0,45,<=50K
19038,Federal-gov,Exec-managerial,0,0,60,>50K
14611,Self-emp-not-inc,Farming-fishing,0,0,84,>50K
19495,Private,Exec-managerial,0,0,50,>50K
3755,Private,Prof-specialty,0,1902,60,>50K
27618,,,5178,0,40,>50K
1427,Private,Other-service,0,0,40,>50K
3345,Private,Sales,3103,0,40,>50K
14465,Private,Sales,0,0,20,<=50K
28995,Private,Prof-specialty,0,0,40,>50K
24593,Private,Exec-managerial,0,0,40,>50K
4789,Private,Craft-repair,0,0,40,<=50K
28255,Private,Sales,0,0,50,>50K
4097,Private,Craft-repair,0,1628,40,<=50K
3206,Local-gov,Exec-managerial,0,1977,48,>50K
520,Private,Sales,0,0,30,<=50K
4897,Self-emp-inc,Sales,0,0,50,>50K
1867,Private,Machine-op-inspct,0,0,40,<=50K
13489,Self-emp-not-inc,Farming-fishing,0,0,60,<=50K
13919,Private,Exec-managerial,0,0,50,<=50K
31150,Private,Exec-managerial,0,0,45,>50K
14346,Self-emp-inc,Sales,0,0,60,<=50K
6132,Private,Adm-clerical,8614,0,60,>50K
6007,Private,Exec-managerial,0,0,50,<=50K
11410,Private,Other-service,0,0,15,<=50K
11257,Private,Tech-support,0,0,80,>50K
15768,Federal-gov,Adm-clerical,0,0,40,>50K
10047,Private,Handlers-cleaners,0,0,45,<=50K
29257,Private,Machine-op-inspct,0,0,48,>50K
4034,Private,Prof-specialty,0,0,40,<=50K
836,Private,Sales,0,0,36,<=50K
23037,Private,Prof-specialty,0,0,45,>50K
1558,,,0,0,2,<=50K
3866,Local-gov,Protective-serv,0,0,40,<=50K
32167,Self-emp-not-inc,Farming-fishing,0,0,60,>50K
1032,Local-gov,Other-service,0,0,40,<=50K
11169,Self-emp-not-inc,Prof-specialty,0,1887,48,>50K
10704,Private,Craft-repair,0,0,40,<=50K
7114,Self-emp-inc,Sales,0,0,40,<=50K
30465,Private,Farming-fishing,0,0,53,>50K
24220,Local-gov,Protective-serv,0,0,40,>50K
14362,Private,Prof-specialty,0,0,40,<=50K
1142,Private,Adm-clerical,0,0,40,<=50K
4899,Local-gov,Adm-clerical,0,0,38,<=50K
19101,Private,Tech-support,0,0,40,>50K
31634,Private,Craft-repair,0,0,50,>50K
8657,Private,Machine-op-inspct,0,0,40,<=50K
2123,Private,Other-service,0,0,40,<=50K
259,Private,Other-service,0,0,50,<=50K
1372,Private,Other-service,0,0,80,<=50K
11062,Private,Protective-serv,99999,0,40,>50K
3455,Private,Prof-specialty,0,0,40,<=50K
4935,,,0,0,40,<=50K
11807,Private,Craft-repair,0,0,45,<=50K
1007,Private,Prof-specialty,0,0,15,<=50K
18116,Private,Machine-op-inspct,0,0,50,>50K
10920,,,0,0,30,<=50K
3594,Private,Exec-managerial,0,0,40,>50K
11490,Self-emp-not-inc,Other-service,0,0,30,<=50K
10257,Private,Craft-repair,0,0,40,<=50K
1292,Private,Transport-moving,0,0,60,<=50K
4690,Private,Sales,4064,0,50,<=50K
579,Private,Other-service,0,0,35,<=50K
9117,Private,Exec-managerial,0,0,40,>50K
20993,Local-gov,Protective-serv,0,0,60,>50K
15919,Private,Farming-fishing,0,0,40,<=50K
24058,Private,Craft-repair,0,0,50,>50K
4454,Federal-gov,Prof-specialty,15024,0,60,>50K
5426,Private,Farming-fishing,0,0,48,<=50K
15158,Private,Craft-repair,0,0,45,<=50K
7466,Private,Transport-moving,0,0,25,<=50K
15944,Self-emp-not-inc,Exec-managerial,0,0,60,<=50K
5960,Private,Handlers-cleaners,0,0,40,<=50K
4621,Private,Handlers-cleaners,0,0,40,<=50K
14353,Private,Machine-op-inspct,3103,0,40,>50K
10548,Private,Adm-clerical,0,0,12,<=50K
27534,Private,Exec-managerial,0,0,40,>50K
3725,Private,Exec-managerial,0,0,60,<=50K
22547,Federal-gov,Farming-fishing,7298,0,40,>50K
28343,Federal-gov,Protective-serv,0,1902,48,>50K
32116,,,0,0,40,>50K
11672,Private,Adm-clerical,0,0,65,<=50K
1826,Private,Craft-repair,0,0,40,>50K
8469,Private,Sales,0,0,40,<=50K
521,Private,Handlers-cleaners,2176,0,18,<=50K
877,Private,Prof-specialty,0,0,40,<=50K
20409,Federal-gov,Exec-managerial,0,0,40,>50K
12882,State-gov,Prof-specialty,0,0,50,<=50K
31316,Self-emp-inc,Prof-specialty,15024,0,60,>50K
27057,Private,Exec-managerial,0,0,40,>50K
1498,Private,Handlers-cleaners,2105,0,45,<=50K
10954,Private,Priv-house-serv,0,0,24,<=50K
1048,Private,Craft-repair,0,0,35,<=50K
7724,Federal-gov,Adm-clerical,7298,0,40,>50K
8093,Private,Machine-op-inspct,0,0,40,<=50K
19987,Private,Transport-moving,0,0,40,>50K
4456,Federal-gov,Exec-managerial,0,0,40,<=50K
12530,Private,Exec-managerial,0,0,40,<=50K
9874,Private,Adm-clerical,0,0,40,>50K
4843,Private,Sales,0,0,40,<=50K
13263,Federal-gov,Prof-specialty,0,0,40,>50K
13431,Private,Prof-specialty,0,0,40,>50K
3687,Private,Sales,0,0,35,<=50K
6328,Private,Exec-managerial,0,0,50,<=50K
2633,Private,Sales,0,0,40,<=50K
20567,Private,Craft-repair,0,0,40,>50K
29024,Private,Adm-clerical,0,0,40,>50K
12444,Private,Craft-repair,0,0,40,<=50K
10079,Local-gov,Prof-specialty,0,0,40,<=50K
273,Private,Craft-repair,0,0,50,<=50K
